Metro,State,Date,Rent,YearMonth
"Lebanon, MO",MO,2019-08-31,,2019-08
"Brenham, TX",TX,2019-08-31,,2019-08
"Vernal, UT",UT,2019-08-31,,2019-08
"Bonham, TX",TX,2019-08-31,,2019-08
"Butte, MT",MT,2019-08-31,,2019-08
"Emporia, KS",KS,2019-08-31,,2019-08
"Jackson, WY",WY,2019-08-31,,2019-08
"Big Spring, TX",TX,2019-08-31,,2019-08
"Watertown, SD",SD,2019-08-31,,2019-08
"Angola, IN",IN,2019-08-31,,2019-08
"Dixon, IL",IL,2019-08-31,,2019-08
"Taos, NM",NM,2019-08-31,,2019-08
"Brookings, SD",SD,2019-08-31,,2019-08
"Dickinson, ND",ND,2019-08-31,,2019-08
"Pella, IA",IA,2019-08-31,,2019-08
"Troy, AL",AL,2019-08-31,,2019-08
"Susanville, CA",CA,2019-08-31,,2019-08
"Martin, TN",TN,2019-08-31,,2019-08
"Cambridge, MD",MD,2019-08-31,,2019-08
"Coffeyville, KS",KS,2019-08-31,,2019-08
"Kingsville, TX",TX,2019-08-31,,2019-08
"Breckenridge, CO",CO,2019-08-31,,2019-08
"Kirksville, MO",MO,2019-08-31,,2019-08
"Hays, KS",KS,2019-08-31,,2019-08
"Mountain Home, ID",ID,2019-08-31,,2019-08
"Macomb, IL",IL,2019-08-31,,2019-08
"Fredericksburg, TX",TX,2019-08-31,,2019-08
"The Dalles, OR",OR,2019-08-31,,2019-08
"La Grande, OR",OR,2019-08-31,,2019-08
"Great Bend, KS",KS,2019-08-31,,2019-08
"Spearfish, SD",SD,2019-08-31,,2019-08
"Fallon, NV",NV,2019-08-31,,2019-08
"Hailey, ID",ID,2019-08-31,,2019-08
"Steamboat Springs, CO",CO,2019-08-31,,2019-08
"Prineville, OR",OR,2019-08-31,,2019-08
"Rockport, TX",TX,2019-08-31,,2019-08
"Hood River, OR",OR,2019-08-31,,2019-08
"Sterling, CO",CO,2019-08-31,,2019-08
"Jamestown, ND",ND,2019-08-31,,2019-08
"Portales, NM",NM,2019-08-31,,2019-08
"Brownsville, TN",TN,2019-08-31,,2019-08
"Snyder, TX",TX,2019-08-31,,2019-08
"Vermillion, SD",SD,2019-08-31,,2019-08
United States,,2019-09-30,1475.9092141412307,2019-09
"New York, NY",NY,2019-09-30,2604.4858297895844,2019-09
"Los Angeles, CA",CA,2019-09-30,2321.709417327074,2019-09
"Chicago, IL",IL,2019-09-30,1638.386521005135,2019-09
"Dallas, TX",TX,2019-09-30,1375.029473520044,2019-09
"Houston, TX",TX,2019-09-30,1348.5216579573082,2019-09
"Washington, DC",VA,2019-09-30,1918.6403984231165,2019-09
"Philadelphia, PA",PA,2019-09-30,1447.2713242963807,2019-09
"Miami, FL",FL,2019-09-30,1730.1067384074554,2019-09
"Atlanta, GA",GA,2019-09-30,1371.3390183943056,2019-09
"Boston, MA",MA,2019-09-30,2456.573201616713,2019-09
"Phoenix, AZ",AZ,2019-09-30,1298.7712708963913,2019-09
"San Francisco, CA",CA,2019-09-30,2820.5646364849877,2019-09
"Riverside, CA",CA,2019-09-30,1731.9303323636198,2019-09
"Detroit, MI",MI,2019-09-30,1055.1054060908723,2019-09
"Seattle, WA",WA,2019-09-30,1815.628305774735,2019-09
"Minneapolis, MN",MN,2019-09-30,1395.3115149147204,2019-09
"San Diego, CA",CA,2019-09-30,2162.069215034297,2019-09
"Tampa, FL",FL,2019-09-30,1366.4949376423524,2019-09
"Denver, CO",CO,2019-09-30,1577.674756760499,2019-09
"Baltimore, MD",MD,2019-09-30,1431.520043566294,2019-09
"St. Louis, MO",MO,2019-09-30,1003.8190719646336,2019-09
"Orlando, FL",FL,2019-09-30,1459.2200818193105,2019-09
"Charlotte, NC",NC,2019-09-30,1303.4682574486772,2019-09
"San Antonio, TX",TX,2019-09-30,1206.2537628690798,2019-09
"Portland, OR",OR,2019-09-30,1472.3822449087986,2019-09
"Sacramento, CA",CA,2019-09-30,1752.3773988182186,2019-09
"Pittsburgh, PA",PA,2019-09-30,1115.162046003843,2019-09
"Cincinnati, OH",OH,2019-09-30,1096.5799472735218,2019-09
"Austin, TX",TX,2019-09-30,1426.3223849584667,2019-09
"Las Vegas, NV",NV,2019-09-30,1293.7658315728668,2019-09
"Kansas City, MO",MO,2019-09-30,1078.8249813090863,2019-09
"Columbus, OH",OH,2019-09-30,1103.5135582891194,2019-09
"Indianapolis, IN",IN,2019-09-30,1092.1995293748798,2019-09
"Cleveland, OH",OH,2019-09-30,994.7557022977029,2019-09
"San Jose, CA",CA,2019-09-30,2992.4674612043395,2019-09
"Nashville, TN",TN,2019-09-30,1422.7970353853846,2019-09
"Virginia Beach, VA",VA,2019-09-30,1219.626493228945,2019-09
"Providence, RI",RI,2019-09-30,1389.5841182268946,2019-09
"Jacksonville, FL",FL,2019-09-30,1240.187467565452,2019-09
"Milwaukee, WI",WI,2019-09-30,1093.4679034450521,2019-09
"Oklahoma City, OK",OK,2019-09-30,1026.9138165150098,2019-09
"Raleigh, NC",NC,2019-09-30,1310.5661462575185,2019-09
"Memphis, TN",TN,2019-09-30,1008.1211595022603,2019-09
"Richmond, VA",VA,2019-09-30,1183.5710663099824,2019-09
"Louisville, KY",KY,2019-09-30,1011.5985285231,2019-09
"New Orleans, LA",LA,2019-09-30,1256.9037109778615,2019-09
"Salt Lake City, UT",UT,2019-09-30,1270.324913322582,2019-09
"Hartford, CT",CT,2019-09-30,1274.6078799602967,2019-09
"Buffalo, NY",NY,2019-09-30,956.3158676816548,2019-09
"Birmingham, AL",AL,2019-09-30,1054.6832083136026,2019-09
"Rochester, NY",NY,2019-09-30,1064.9639189040095,2019-09
"Grand Rapids, MI",MI,2019-09-30,1167.1708916958655,2019-09
"Tucson, AZ",AZ,2019-09-30,1083.3932486688632,2019-09
"Urban Honolulu, HI",HI,2019-09-30,2243.9947088983504,2019-09
"Tulsa, OK",OK,2019-09-30,975.713732368252,2019-09
"Fresno, CA",CA,2019-09-30,1320.214209532068,2019-09
"Worcester, MA",MA,2019-09-30,1391.2026097644568,2019-09
"Omaha, NE",NE,2019-09-30,996.3329497408082,2019-09
"Bridgeport, CT",CT,2019-09-30,1970.7402136136875,2019-09
"Greenville, SC",SC,2019-09-30,1101.6813453259833,2019-09
"Albuquerque, NM",NM,2019-09-30,1097.8547971650896,2019-09
"Bakersfield, CA",CA,2019-09-30,1193.0241508265945,2019-09
"Albany, NY",NY,2019-09-30,1179.9084009860785,2019-09
"Knoxville, TN",TN,2019-09-30,1105.275626396334,2019-09
"Baton Rouge, LA",LA,2019-09-30,1127.4474346040336,2019-09
"McAllen, TX",TX,2019-09-30,928.9312009940868,2019-09
"New Haven, CT",CT,2019-09-30,1338.1291919041184,2019-09
"El Paso, TX",TX,2019-09-30,1064.8324655448387,2019-09
"Allentown, PA",PA,2019-09-30,1249.7212228141202,2019-09
"Oxnard, CA",CA,2019-09-30,2208.2866733313967,2019-09
"Columbia, SC",SC,2019-09-30,1048.1359157182578,2019-09
"North Port, FL",FL,2019-09-30,1521.9697563458622,2019-09
"Dayton, OH",OH,2019-09-30,890.8196661404428,2019-09
"Charleston, SC",SC,2019-09-30,1382.7922762195865,2019-09
"Greensboro, NC",NC,2019-09-30,1025.3286556077883,2019-09
"Stockton, CA",CA,2019-09-30,1795.1049148176062,2019-09
"Cape Coral, FL",FL,2019-09-30,1326.7397389016264,2019-09
"Boise City, ID",ID,2019-09-30,1247.377851784155,2019-09
"Colorado Springs, CO",CO,2019-09-30,1377.5557490929905,2019-09
"Little Rock, AR",AR,2019-09-30,900.5052295006905,2019-09
"Lakeland, FL",FL,2019-09-30,1305.7093506438255,2019-09
"Akron, OH",OH,2019-09-30,844.6315468672165,2019-09
"Des Moines, IA",IA,2019-09-30,1062.5794470809974,2019-09
"Springfield, MA",MA,2019-09-30,1312.5227247550645,2019-09
"Poughkeepsie, NY",NY,2019-09-30,1431.2161115087977,2019-09
"Ogden, UT",UT,2019-09-30,1171.8300027348548,2019-09
"Madison, WI",WI,2019-09-30,1180.5736363243727,2019-09
"Winston, NC",NC,2019-09-30,1088.9741048388098,2019-09
"Deltona, FL",FL,2019-09-30,1296.0870520899296,2019-09
"Syracuse, NY",NY,2019-09-30,1132.3366983391286,2019-09
"Provo, UT",UT,2019-09-30,1313.2895851836784,2019-09
"Toledo, OH",OH,2019-09-30,855.1650141615892,2019-09
"Wichita, KS",KS,2019-09-30,794.9215002311183,2019-09
"Durham, NC",NC,2019-09-30,1280.4183740570995,2019-09
"Augusta, GA",GA,2019-09-30,947.6502352515068,2019-09
"Palm Bay, FL",FL,2019-09-30,1340.8405045503584,2019-09
"Jackson, MS",MS,2019-09-30,1057.4635189504006,2019-09
"Harrisburg, PA",PA,2019-09-30,1009.8390855365534,2019-09
"Spokane, WA",WA,2019-09-30,1061.6847360518261,2019-09
"Scranton, PA",PA,2019-09-30,893.6551946057957,2019-09
"Chattanooga, TN",TN,2019-09-30,1040.857971713017,2019-09
"Modesto, CA",CA,2019-09-30,1396.0914811000564,2019-09
"Lancaster, PA",PA,2019-09-30,927.4957434215075,2019-09
"Portland, ME",ME,2019-09-30,1503.600847457158,2019-09
"Youngstown, OH",OH,2019-09-30,638.5748224232821,2019-09
"Lansing, MI",MI,2019-09-30,871.4725856312233,2019-09
"Fayetteville, AR",AR,2019-09-30,1073.9059815462083,2019-09
"Fayetteville, NC",NC,2019-09-30,927.0906641623824,2019-09
"Lexington, KY",KY,2019-09-30,986.6199174510476,2019-09
"Pensacola, FL",FL,2019-09-30,1206.359948533804,2019-09
"Santa Rosa, CA",CA,2019-09-30,2177.2592083949075,2019-09
"Reno, NV",NV,2019-09-30,1494.9025620628147,2019-09
"Huntsville, AL",AL,2019-09-30,984.9366211592177,2019-09
"Port St. Lucie, FL",FL,2019-09-30,1497.1409447159658,2019-09
"Lafayette, LA",LA,2019-09-30,1029.5145328290762,2019-09
"Myrtle Beach, SC",SC,2019-09-30,1269.2970578112065,2019-09
"Springfield, MO",MO,2019-09-30,888.7169856192652,2019-09
"Visalia, CA",CA,2019-09-30,1215.6411066712296,2019-09
"Killeen, TX",TX,2019-09-30,942.4031983470744,2019-09
"Asheville, NC",NC,2019-09-30,1279.7415729911438,2019-09
"York, PA",PA,2019-09-30,905.0239766999764,2019-09
"Vallejo, CA",CA,2019-09-30,1940.3336685385773,2019-09
"Santa Maria, CA",CA,2019-09-30,2381.906990195691,2019-09
"Salinas, CA",CA,2019-09-30,2013.4869210585348,2019-09
"Salem, OR",OR,2019-09-30,1258.5044557822862,2019-09
"Mobile, AL",AL,2019-09-30,874.3427397873018,2019-09
"Reading, PA",PA,2019-09-30,922.1180948056597,2019-09
"Corpus Christi, TX",TX,2019-09-30,1111.9820905377703,2019-09
"Brownsville, TX",TX,2019-09-30,1071.293022804543,2019-09
"Manchester, NH",NH,2019-09-30,1416.1558671028006,2019-09
"Fort Wayne, IN",IN,2019-09-30,812.0061950271023,2019-09
"Gulfport, MS",MS,2019-09-30,996.1162586872767,2019-09
"Salisbury, MD",DE,2019-09-30,1297.3984513893981,2019-09
"Flint, MI",MI,2019-09-30,733.018956491345,2019-09
"Peoria, IL",IL,2019-09-30,727.8530121887212,2019-09
"Canton, OH",OH,2019-09-30,727.7775198030821,2019-09
"Savannah, GA",GA,2019-09-30,1210.1683054352106,2019-09
"Anchorage, AK",AK,2019-09-30,1262.0664972292875,2019-09
"Beaumont, TX",TX,2019-09-30,992.2120442429684,2019-09
"Shreveport, LA",LA,2019-09-30,1028.9069267603786,2019-09
"Trenton, NJ",NJ,2019-09-30,1747.3622542364158,2019-09
"Montgomery, AL",AL,2019-09-30,960.6614207414876,2019-09
"Davenport, IA",IL,2019-09-30,786.5532741871033,2019-09
"Tallahassee, FL",FL,2019-09-30,1053.4874111004722,2019-09
"Eugene, OR",OR,2019-09-30,1336.094608894085,2019-09
"Naples, FL",FL,2019-09-30,1752.3564418284675,2019-09
"Ann Arbor, MI",MI,2019-09-30,1562.4841544000487,2019-09
"Ocala, FL",FL,2019-09-30,1044.6257924221832,2019-09
"Hickory, NC",NC,2019-09-30,,2019-09
"Huntington, WV",OH,2019-09-30,814.6398031413455,2019-09
"Fort Collins, CO",CO,2019-09-30,1479.9934770633033,2019-09
"Rockford, IL",IL,2019-09-30,822.1242124502503,2019-09
"Lincoln, NE",NE,2019-09-30,948.1484986507312,2019-09
"Gainesville, FL",FL,2019-09-30,1171.1726350994013,2019-09
"Boulder, CO",CO,2019-09-30,1787.1604390733994,2019-09
"Green Bay, WI",WI,2019-09-30,,2019-09
"Columbus, GA",GA,2019-09-30,843.3591171378087,2019-09
"South Bend, IN",IN,2019-09-30,842.5364565807181,2019-09
"Spartanburg, SC",SC,2019-09-30,1086.4345770350535,2019-09
"Greeley, CO",CO,2019-09-30,1566.0731713987766,2019-09
"Lubbock, TX",TX,2019-09-30,1102.9750577840168,2019-09
"Clarksville, TN",TN,2019-09-30,987.9775483853588,2019-09
"Roanoke, VA",VA,2019-09-30,966.8418006179213,2019-09
"Evansville, IN",IN,2019-09-30,704.9183042596577,2019-09
"Kingsport, TN",TN,2019-09-30,,2019-09
"Kennewick, WA",WA,2019-09-30,1239.4855429366569,2019-09
"Utica, NY",NY,2019-09-30,,2019-09
"Hagerstown, MD",MD,2019-09-30,1034.0874147709594,2019-09
"Duluth, MN",MN,2019-09-30,1085.5129172265297,2019-09
"Olympia, WA",WA,2019-09-30,1474.1386954344157,2019-09
"Longview, TX",TX,2019-09-30,932.050747008116,2019-09
"Wilmington, NC",NC,2019-09-30,1169.0315267386986,2019-09
"San Luis Obispo, CA",CA,2019-09-30,2249.421913292566,2019-09
"Crestview, FL",FL,2019-09-30,1349.1479806398986,2019-09
"Merced, CA",CA,2019-09-30,1380.5680745579584,2019-09
"Waco, TX",TX,2019-09-30,1130.0524221120395,2019-09
"Cedar Rapids, IA",IA,2019-09-30,926.7795290196299,2019-09
"Atlantic City, NJ",NJ,2019-09-30,1286.2189083818585,2019-09
"Bremerton, WA",WA,2019-09-30,1443.7726155095688,2019-09
"Sioux Falls, SD",SD,2019-09-30,883.3391504747002,2019-09
"Santa Cruz, CA",CA,2019-09-30,2683.326777037972,2019-09
"Erie, PA",PA,2019-09-30,770.9034211655639,2019-09
"Norwich, CT",CT,2019-09-30,1089.6394339681585,2019-09
"Amarillo, TX",TX,2019-09-30,1032.1537066881776,2019-09
"Laredo, TX",TX,2019-09-30,917.185731633246,2019-09
"Tuscaloosa, AL",AL,2019-09-30,1082.641842833018,2019-09
"College Station, TX",TX,2019-09-30,1200.8008984193148,2019-09
"Kalamazoo, MI",MI,2019-09-30,959.5279052709303,2019-09
"Lynchburg, VA",VA,2019-09-30,899.7726665616817,2019-09
"Charleston, WV",WV,2019-09-30,753.8932482576648,2019-09
"Yakima, WA",WA,2019-09-30,,2019-09
"Fargo, ND",ND,2019-09-30,964.8613897117453,2019-09
"Binghamton, NY",NY,2019-09-30,702.4382804697614,2019-09
"Fort Smith, AR",AR,2019-09-30,740.8081475124945,2019-09
"Appleton, WI",WI,2019-09-30,,2019-09
"Prescott Valley, AZ",AZ,2019-09-30,1336.744905197126,2019-09
"Topeka, KS",KS,2019-09-30,834.5397048568657,2019-09
"Macon, GA",GA,2019-09-30,811.2891520846089,2019-09
"Tyler, TX",TX,2019-09-30,1184.8504135967428,2019-09
"Barnstable Town, MA",MA,2019-09-30,1617.138928639346,2019-09
"Daphne, AL",AL,2019-09-30,1193.3274249205788,2019-09
"Bellingham, WA",WA,2019-09-30,1464.5304451191864,2019-09
"Burlington, VT",VT,2019-09-30,1515.8859237353079,2019-09
"Rochester, MN",MN,2019-09-30,1291.4660012601214,2019-09
"Lafayette, IN",IN,2019-09-30,979.3251159042688,2019-09
"Champaign, IL",IL,2019-09-30,898.006505952162,2019-09
"Medford, OR",OR,2019-09-30,1215.6594545296664,2019-09
"Lebanon, NH",NH,2019-09-30,1211.6584700378035,2019-09
"Charlottesville, VA",VA,2019-09-30,1427.9771103212704,2019-09
"Lake Charles, LA",LA,2019-09-30,905.9335636678113,2019-09
"Las Cruces, NM",NM,2019-09-30,930.1654028792177,2019-09
"Chico, CA",CA,2019-09-30,1359.7119694539747,2019-09
"Hilton Head Island, SC",SC,2019-09-30,1395.2309050515264,2019-09
"Athens, GA",GA,2019-09-30,1188.0439836869955,2019-09
"Lake Havasu City, AZ",AZ,2019-09-30,1087.8584327944484,2019-09
"Columbia, MO",MO,2019-09-30,839.5495044134383,2019-09
"Springfield, IL",IL,2019-09-30,809.1305243817758,2019-09
"Houma, LA",LA,2019-09-30,,2019-09
"Monroe, LA",LA,2019-09-30,,2019-09
"Elkhart, IN",IN,2019-09-30,,2019-09
"Johnson City, TN",TN,2019-09-30,958.4340511906203,2019-09
"Yuma, AZ",AZ,2019-09-30,,2019-09
"Gainesville, GA",GA,2019-09-30,1253.4523534983682,2019-09
"Jacksonville, NC",NC,2019-09-30,975.734177840146,2019-09
"Florence, SC",SC,2019-09-30,1044.89372860551,2019-09
"Hilo, HI",HI,2019-09-30,,2019-09
"St. Cloud, MN",MN,2019-09-30,995.1411786148367,2019-09
"Racine, WI",WI,2019-09-30,882.2246370947597,2019-09
"Bend, OR",OR,2019-09-30,1585.8489071399274,2019-09
"Saginaw, MI",MI,2019-09-30,,2019-09
"Warner Robins, GA",GA,2019-09-30,997.9279275867367,2019-09
"Terre Haute, IN",IN,2019-09-30,,2019-09
"Torrington, CT",CT,2019-09-30,1033.5308697066,2019-09
"Punta Gorda, FL",FL,2019-09-30,1330.0472562528755,2019-09
"Billings, MT",MT,2019-09-30,937.63585009079,2019-09
"Redding, CA",CA,2019-09-30,1109.3519310418221,2019-09
"Kingston, NY",NY,2019-09-30,1342.807123299246,2019-09
"Panama City, FL",FL,2019-09-30,1404.6502853056745,2019-09
"Joplin, MO",MO,2019-09-30,,2019-09
"Dover, DE",DE,2019-09-30,1140.1823709173113,2019-09
"El Centro, CA",CA,2019-09-30,,2019-09
"Jackson, TN",TN,2019-09-30,,2019-09
"Yuba City, CA",CA,2019-09-30,1296.1448545264434,2019-09
"Bowling Green, KY",KY,2019-09-30,965.186436298177,2019-09
"St. George, UT",UT,2019-09-30,1371.841784292094,2019-09
"Muskegon, MI",MI,2019-09-30,,2019-09
"Abilene, TX",TX,2019-09-30,944.2026322234173,2019-09
"Iowa City, IA",IA,2019-09-30,1003.1411891130484,2019-09
"Auburn, AL",AL,2019-09-30,1119.5157148184019,2019-09
"Midland, TX",TX,2019-09-30,1617.0835204384855,2019-09
"Bloomington, IL",IL,2019-09-30,899.2817625331792,2019-09
"Hattiesburg, MS",MS,2019-09-30,,2019-09
"Oshkosh, WI",WI,2019-09-30,778.4454955492978,2019-09
"Eau Claire, WI",WI,2019-09-30,,2019-09
"Greenville, NC",NC,2019-09-30,1017.4046380583583,2019-09
"Burlington, NC",NC,2019-09-30,920.6624599654323,2019-09
"Waterloo, IA",IA,2019-09-30,870.6512143977968,2019-09
"Coeur d'Alene, ID",ID,2019-09-30,1252.7318552863453,2019-09
"East Stroudsburg, PA",PA,2019-09-30,1212.751554122354,2019-09
"Pueblo, CO",CO,2019-09-30,982.8150141037163,2019-09
"Blacksburg, VA",VA,2019-09-30,1209.7752583910142,2019-09
"Wausau, WI",WI,2019-09-30,,2019-09
"Kahului, HI",HI,2019-09-30,,2019-09
"Janesville, WI",WI,2019-09-30,,2019-09
"Tupelo, MS",MS,2019-09-30,,2019-09
"Bloomington, IN",IN,2019-09-30,1034.2272072392564,2019-09
"Odessa, TX",TX,2019-09-30,1545.7032968548328,2019-09
"Jackson, MI",MI,2019-09-30,691.2408411198968,2019-09
"State College, PA",PA,2019-09-30,1265.855635166766,2019-09
"Sebastian, FL",FL,2019-09-30,1344.3533940922596,2019-09
"Madera, CA",CA,2019-09-30,,2019-09
"Decatur, AL",AL,2019-09-30,,2019-09
"Chambersburg, PA",PA,2019-09-30,871.4591851271582,2019-09
"Vineland, NJ",NJ,2019-09-30,,2019-09
"Idaho Falls, ID",ID,2019-09-30,874.9472076365822,2019-09
"Grand Junction, CO",CO,2019-09-30,1108.4279123869437,2019-09
"Elizabethtown, KY",KY,2019-09-30,,2019-09
"Niles, MI",MI,2019-09-30,839.3839280815204,2019-09
"Monroe, MI",MI,2019-09-30,,2019-09
"Santa Fe, NM",NM,2019-09-30,1537.9821591227796,2019-09
"Concord, NH",NH,2019-09-30,,2019-09
"Alexandria, LA",LA,2019-09-30,,2019-09
"Traverse City, MI",MI,2019-09-30,,2019-09
"Bangor, ME",ME,2019-09-30,1045.2703942705932,2019-09
"Homosassa Springs, FL",FL,2019-09-30,1078.092558968174,2019-09
"Hanford, CA",CA,2019-09-30,,2019-09
"Jefferson City, MO",MO,2019-09-30,,2019-09
"Florence, AL",AL,2019-09-30,,2019-09
"Dothan, AL",AL,2019-09-30,,2019-09
"London, KY",KY,2019-09-30,,2019-09
"Albany, GA",GA,2019-09-30,725.4919802862573,2019-09
"Ottawa, IL",IL,2019-09-30,,2019-09
"Sioux City, IA",IA,2019-09-30,,2019-09
"Wichita Falls, TX",TX,2019-09-30,767.0152039761148,2019-09
"Texarkana, TX",TX,2019-09-30,,2019-09
"Valdosta, GA",GA,2019-09-30,,2019-09
"Logan, UT",UT,2019-09-30,,2019-09
"Flagstaff, AZ",AZ,2019-09-30,1557.4894464614026,2019-09
"Rocky Mount, NC",NC,2019-09-30,,2019-09
"Pottsville, PA",PA,2019-09-30,,2019-09
"Dalton, GA",GA,2019-09-30,,2019-09
"Lebanon, PA",PA,2019-09-30,,2019-09
"Morristown, TN",TN,2019-09-30,,2019-09
"Winchester, VA",VA,2019-09-30,1309.1723064805587,2019-09
"Wheeling, WV",OH,2019-09-30,743.852636389396,2019-09
"Morgantown, WV",WV,2019-09-30,965.1294206123792,2019-09
"La Crosse, WI",WI,2019-09-30,,2019-09
"Napa, CA",CA,2019-09-30,2410.562292538917,2019-09
"Rapid City, SD",SD,2019-09-30,892.7636358852925,2019-09
"Sumter, SC",SC,2019-09-30,886.1244643231155,2019-09
"Eureka, CA",CA,2019-09-30,,2019-09
"Springfield, OH",OH,2019-09-30,,2019-09
"Harrisonburg, VA",VA,2019-09-30,1103.3803111689547,2019-09
"Battle Creek, MI",MI,2019-09-30,,2019-09
"Sherman, TX",TX,2019-09-30,1152.729639470283,2019-09
"Manhattan, KS",KS,2019-09-30,779.0433054834758,2019-09
"Carbondale, IL",IL,2019-09-30,629.4671702269573,2019-09
"Johnstown, PA",PA,2019-09-30,592.7414571105035,2019-09
"Jonesboro, AR",AR,2019-09-30,987.116265563394,2019-09
"Bismarck, ND",ND,2019-09-30,1054.9878775468248,2019-09
"Hammond, LA",LA,2019-09-30,,2019-09
"Pittsfield, MA",MA,2019-09-30,,2019-09
"Mount Vernon, WA",WA,2019-09-30,1475.0405618136645,2019-09
"Jamestown, NY",NY,2019-09-30,,2019-09
"The Villages, FL",FL,2019-09-30,,2019-09
"Albany, OR",OR,2019-09-30,,2019-09
"Glens Falls, NY",NY,2019-09-30,,2019-09
"Lawton, OK",OK,2019-09-30,740.8685116802961,2019-09
"Cleveland, TN",TN,2019-09-30,,2019-09
"Sierra Vista, AZ",AZ,2019-09-30,,2019-09
"Ames, IA",IA,2019-09-30,844.7960427127606,2019-09
"Mansfield, OH",OH,2019-09-30,,2019-09
"Staunton, VA",VA,2019-09-30,944.38797760736,2019-09
"Augusta, ME",ME,2019-09-30,890.3409070911674,2019-09
"Altoona, PA",PA,2019-09-30,,2019-09
"New Bern, NC",NC,2019-09-30,,2019-09
"Farmington, NM",NM,2019-09-30,,2019-09
"St. Joseph, MO",MO,2019-09-30,,2019-09
"San Angelo, TX",TX,2019-09-30,1092.25420096763,2019-09
"Wenatchee, WA",WA,2019-09-30,,2019-09
"Owensboro, KY",KY,2019-09-30,,2019-09
"Holland, MI",MI,2019-09-30,,2019-09
"Lumberton, NC",NC,2019-09-30,,2019-09
"Lawrence, KS",KS,2019-09-30,997.0264533278884,2019-09
"Goldsboro, NC",NC,2019-09-30,,2019-09
"Watertown, NY",NY,2019-09-30,,2019-09
"Sheboygan, WI",WI,2019-09-30,,2019-09
"Weirton, WV",OH,2019-09-30,,2019-09
"Missoula, MT",MT,2019-09-30,911.7635814067895,2019-09
"Wooster, OH",OH,2019-09-30,,2019-09
"Bozeman, MT",MT,2019-09-30,,2019-09
"Anniston, AL",AL,2019-09-30,,2019-09
"Beckley, WV",WV,2019-09-30,,2019-09
"Williamsport, PA",PA,2019-09-30,,2019-09
"Brunswick, GA",GA,2019-09-30,,2019-09
"California, MD",MD,2019-09-30,1267.111479395537,2019-09
"Twin Falls, ID",ID,2019-09-30,,2019-09
"Cookeville, TN",TN,2019-09-30,,2019-09
"Muncie, IN",IN,2019-09-30,702.4603629856629,2019-09
"Michigan City, IN",IN,2019-09-30,,2019-09
"Roseburg, OR",OR,2019-09-30,,2019-09
"Lewiston, ME",ME,2019-09-30,,2019-09
"Longview, WA",WA,2019-09-30,,2019-09
"Kankakee, IL",IL,2019-09-30,,2019-09
"Bluefield, WV",VA,2019-09-30,,2019-09
"Show Low, AZ",AZ,2019-09-30,,2019-09
"Richmond, KY",KY,2019-09-30,784.6534686231371,2019-09
"Tullahoma, TN",TN,2019-09-30,,2019-09
"Whitewater, WI",WI,2019-09-30,,2019-09
"Ithaca, NY",NY,2019-09-30,1481.0181301737982,2019-09
"Grand Forks, ND",MN,2019-09-30,918.927011181477,2019-09
"Decatur, IL",IL,2019-09-30,,2019-09
"LaGrange, GA",GA,2019-09-30,,2019-09
"Bay City, MI",MI,2019-09-30,,2019-09
"Fond du Lac, WI",WI,2019-09-30,,2019-09
"Gettysburg, PA",PA,2019-09-30,,2019-09
"Gadsden, AL",AL,2019-09-30,,2019-09
"Kalispell, MT",MT,2019-09-30,,2019-09
"Danville, VA",VA,2019-09-30,,2019-09
"Mankato, MN",MN,2019-09-30,,2019-09
"Lima, OH",OH,2019-09-30,,2019-09
"Truckee, CA",CA,2019-09-30,,2019-09
"Sebring, FL",FL,2019-09-30,972.3215787948476,2019-09
"Cheyenne, WY",WY,2019-09-30,1004.5925173867099,2019-09
"Hot Springs, AR",AR,2019-09-30,,2019-09
"Shelby, NC",NC,2019-09-30,,2019-09
"Dubuque, IA",IA,2019-09-30,,2019-09
"Meridian, MS",MS,2019-09-30,,2019-09
"Pinehurst, NC",NC,2019-09-30,1332.6532479363198,2019-09
"Paducah, KY",KY,2019-09-30,,2019-09
"Victoria, TX",TX,2019-09-30,,2019-09
"Rome, GA",GA,2019-09-30,,2019-09
"Sevierville, TN",TN,2019-09-30,,2019-09
"Moses Lake, WA",WA,2019-09-30,1066.9687262240852,2019-09
"Ashtabula, OH",OH,2019-09-30,,2019-09
"Cape Girardeau, MO",MO,2019-09-30,,2019-09
"Albertville, AL",AL,2019-09-30,,2019-09
"Fairbanks, AK",AK,2019-09-30,,2019-09
"Brainerd, MN",MN,2019-09-30,,2019-09
"Cumberland, MD",MD,2019-09-30,,2019-09
"Ocean City, NJ",NJ,2019-09-30,,2019-09
"Corvallis, OR",OR,2019-09-30,1516.027406241316,2019-09
"Pocatello, ID",ID,2019-09-30,,2019-09
"Corning, NY",NY,2019-09-30,,2019-09
"Sunbury, PA",PA,2019-09-30,,2019-09
"Ukiah, CA",CA,2019-09-30,,2019-09
"Hermiston, OR",OR,2019-09-30,,2019-09
"Clarksburg, WV",WV,2019-09-30,,2019-09
"Parkersburg, WV",WV,2019-09-30,,2019-09
"Beaver Dam, WI",WI,2019-09-30,,2019-09
"Pine Bluff, AR",AR,2019-09-30,,2019-09
"Grants Pass, OR",OR,2019-09-30,,2019-09
"Cullman, AL",AL,2019-09-30,,2019-09
"Lufkin, TX",TX,2019-09-30,,2019-09
"Zanesville, OH",OH,2019-09-30,,2019-09
